[2024-07-26 21:46:21,929]  __main__ | INFO | Test
[2024-08-02 12:53:37,262]  advs_monitor | INFO | ['cobblestone', 'wooden_pickaxe', 'chainmail_helmet', 'rooted_dirt', 'big_dripleaf', 'glow_berries', 'spore_blossom', 'moss_carpet', 'flowering_azalea', 'moss_block', 'black_concrete_powder', 'gravel', 'bat_spawn_egg', 'black_wool', 'structure_void', 'flint', 'flint_and_steel', 'stripped_spruce_log', 'mossy_cobblestone', 'oak_fence', 'gold_ore', 'cobweb', 'chest_minecart', 'glow_lichen', 'pointed_dripstone', 'dripstone_block', 'chainmail_boots', 'water_bucket', 'deepslate', 'bedrock', 'diorite', 'sculk', 'sculk_catalyst', 'sculk_shrieker', 'reinforced_deepslate', 'packed_ice', 'recovery_compass', 'music_disc_5', 'echo_shard', 'stone_pickaxe', 'stone_shovel', 'stick', 'stone', 'coal', 'coal_block', 'furnace', 'charcoal', 'smoker', 'copper_ingot', 'raw_copper', 'copper_block', 'lightning_rod', 'villager_spawn_egg', 'exposed_cut_copper', 'cut_copper', 'copper_grate', 'honeycomb', 'stone_axe', 'oxidized_copper', 'waxed_weathered_cut_copper_stairs', 'iron_ingot', 'iron_nugget', 'iron_pickaxe', 'iron_chestplate', 'iron_helmet', 'raw_iron', 'iron_block', 'gold_ingot', 'golden_chestplate', 'golden_leggings', 'raw_gold', 'gold_block', 'golden_pickaxe', 'golden_shovel', 'shears', 'chainmail_leggings', 'lapis_lazuli', 'lapis_block', 'redstone', 'compass', 'clock', 'redstone_block', 'amethyst_cluster', 'calcite', 'spyglass', 'tinted_glass', 'amethyst_block', 'diamond_ore', 'diamond_pickaxe', 'diamond_sword', 'diamond_shovel', 'diamond_chestplate', 'diamond_helmet', 'deepslate_diamond_ore', 'diamond', 'raw_gold_block', 'diamond_block', 'raw_copper_block', 'emerald_ore', 'deepslate_redstone_ore', 'lava_bucket', 'obsidian', 'enchanting_table', 'oak_planks', 'oak_door', 'oak_slab', 'spruce_stairs', 'smooth_stone_slab', 'stone_brick_stairs', 'red_bed', 'light_blue_bed', 'magenta_bed', 'phantom_spawn_egg', 'ladder', 'oak_trapdoor', 'iron_door', 'cobblestone_wall', 'sandstone_wall', 'chest', 'barrel', 'lectern', 'chiseled_bookshelf', 'oak_sign', 'oak_hanging_sign', 'yellow_dye', 'item_frame', 'painting', 'green_stained_glass_pane', 'cyan_banner', 'loom', 'magenta_banner', 'creeper_banner_pattern', 'torch', 'campfire', 'rabbit', 'ender_eye', 'jack_o_lantern', 'sea_pickle', 'candle', 'black_candle', 'cake', 'lantern', 'glowstone', 'shroomlight', 'soul_torch', 'verdant_froglight', 'redstone_lamp', 'copper_bulb', 'weathered_copper_bulb', 'sea_lantern', 'end_rod', 'soul_lantern', 'oak_log', 'oak_wood', 'stripped_oak_wood', 'oak_sapling', 'spruce_sapling', 'birch_sapling', 'jungle_sapling', 'bamboo', 'mangrove_propagule', 'acacia_sapling', 'dark_oak_sapling', 'cherry_sapling', 'acacia_log', 'stripped_jungle_log', 'birch_log', 'sand', 'dirt_path', 'podzol', 'grass_block', 'glass', 'glass_pane', 'magenta_stained_glass', 'light_blue_stained_glass_pane', 'mud', 'mud_bricks', 'light_blue_concrete_powder', 'light_blue_concrete', 'magenta_concrete', 'clay_ball', 'bricks', 'flower_pot', 'lily_of_the_valley', 'magenta_terracotta', 'magenta_glazed_terracotta', 'granite', 'polished_diorite', 'cracked_stone_bricks', 'iron_bars', 'chiseled_sandstone', 'smooth_red_sandstone_stairs', 'chiseled_tuff_bricks', 'deepslate_tiles', 'red_nether_bricks', 'chiseled_quartz_block', 'prismarine_bricks', 'chain', 'polished_blackstone_bricks', 'smooth_stone', 'blast_furnace', 'armor_stand', 'chainmail_chestplate', 'netherite_helmet', 'grindstone', 'stonecutter', 'smithing_table', 'cauldron', 'hay_block', 'apple', 'oak_leaves', 'short_grass', 'dead_bush', 'golden_apple', 'sweet_berries', 'spruce_leaves', 'red_mushroom', 'mushroom_stew', 'red_mushroom_block', 'suspicious_stew', 'slime_ball', 'sugar_cane', 'ink_sac', 'squid_spawn_egg', 'writable_book', 'written_book', 'kelp', 'dried_kelp_block', 'dried_kelp', 'green_dye', 'cactus', 'wheat_seeds', 'beetroot_soup', 'bread', 'redstone_torch', 'cocoa_beans', 'cookie', 'brown_concrete_powder', 'pumpkin', 'pumpkin_pie', 'snow_block', 'carved_pumpkin', 'melon_slice', 'melon', 'potato', 'poisonous_potato', 'golden_carrot', 'composter', 'bone_meal', 'beetroot_seeds', 'diamond_hoe', 'beef', 'carrot', 'porkchop', 'rabbit_stew', 'cooked_porkchop', 'carrot_on_a_stick', 'pig_spawn_egg', 'jungle_boat', 'cooked_rabbit', 'rabbit_foot', 'rabbit_spawn_egg', 'rabbit_hide', 'bowl', 'leather', 'cooked_beef', 'wheat', 'milk_bucket', 'cow_spawn_egg', 'mycelium', 'trident', 'mangrove_fence', 'leather_chestplate', 'leather_leggings', 'leather_boots', 'feather', 'cooked_chicken', 'egg', 'chicken_spawn_egg', 'parrot_spawn_egg', 'white_wool', 'cooked_mutton', 'sheep_spawn_egg', 'light_gray_wool', 'pink_dye', 'light_blue_wool', 'magenta_carpet', 'white_dye', 'goat_spawn_egg', 'birch_boat', 'dead_horn_coral_fan', 'goat_horn', 'sculk_sensor', 'gray_wool', 'white_banner', 'note_block', 'beehive', 'spawner', 'bee_nest', 'honeycomb_block', 'bee_spawn_egg', 'honey_bottle', 'honey_block', 'saddle', 'leather_horse_armor', 'diamond_horse_armor', 'bow', 'horse_spawn_egg', 'camel_spawn_egg', 'iron_sword', 'light_gray_carpet', 'llama_spawn_egg', 'purple_banner', 'potion', 'light_blue_carpet', 'lead', 'brown_carpet', 'bone', 'rotten_flesh', 'brush', 'spider_eye', 'wolf_armor', 'armadillo_scute', 'fox_spawn_egg', 'emerald', 'totem_of_undying', 'frogspawn', 'tadpole_bucket', 'fishing_rod', 'stone_sword', 'tropical_fish', 'glow_ink_sac', 'warped_sign', 'glow_item_frame', 'blue_ice', 'pufferfish_bucket', 'salmon_bucket', 'tropical_fish_bucket', 'axolotl_bucket', 'prismarine_shard', 'axolotl_spawn_egg', 'iron_axe', 'bucket', 'cooked_cod', 'cod', 'salmon', 'nautilus_shell', 'pufferfish', 'seagrass', 'turtle_egg', 'turtle_scute', 'turtle_helmet', 'turtle_spawn_egg', 'zombie_head', 'zombie_spawn_egg', 'player_head', 'shield', 'paper', 'lever', 'skeleton_spawn_egg', 'bone_block', 'snowball', 'tipped_arrow', 'skeleton_skull', 'string', 'spider_spawn_egg', 'fermented_spider_eye', 'gunpowder', 'creeper_spawn_egg', 'creeper_head', 'wither_skeleton_skull', 'ender_pearl', 'purple_dye', 'enderman_spawn_egg', 'arrow', 'red_sand', 'sugar', 'splash_potion', 'slime_block', 'slime_spawn_egg', 'phantom_membrane', 'crossbow', 'netherrack', 'cyan_stained_glass', 'netherite_chestplate', 'blaze_rod', 'stone_bricks', 'fletching_table', 'chicken', 'spectral_arrow', 'tripwire_hook', 'firework_rocket', 'firework_star', 'ghast_tear', 'diamond_axe', 'iron_shovel', 'netherite_sword', 'fire_charge', 'mace', 'tnt', 'blaze_powder', 'black_banner', 'nether_wart', 'map', 'name_tag', 'magenta_wool', 'vindicator_spawn_egg', 'jukebox', 'music_disc_cat', 'azure_bluet', 'music_disc_chirp', 'enchanted_golden_apple', 'crying_obsidian', 'structure_block', 'suspicious_sand', 'decorated_pot', 'prize_pottery_sherd', 'suspicious_gravel', 'sniffer_egg', 'pitcher_pod', 'torchflower_seeds', 'sniffer_spawn_egg', 'torchflower', 'white_glazed_terracotta', 'wayfinder_armor_trim_smithing_template', 'music_disc_relic', 'sentry_armor_trim_smithing_template', 'diamond_boots', 'eye_armor_trim_smithing_template', 'vex_armor_trim_smithing_template', 'silence_armor_trim_smithing_template', 'spire_armor_trim_smithing_template', 'dark_oak_planks', 'pillager_spawn_egg', 'bell', 'red_banner', 'ominous_bottle', 'emerald_block', 'allay_spawn_egg', 'amethyst_shard', 'blue_dye', 'cornflower', 'tube_coral_block', 'blue_carpet', 'large_fern', 'cat_spawn_egg', 'red_tulip', 'brewing_stand', 'jungle_log', 'lily_pad', 'nether_star', 'enchanted_book', 'experience_bottle', 'cartography_table', 'blue_banner', 'filled_map', 'prismarine', 'guardian_spawn_egg', 'prismarine_crystals', 'wet_sponge', 'sponge', 'dark_oak_door', 'chiseled_tuff', 'trial_spawner', 'breeze_rod', 'wind_charge', 'breeze_spawn_egg', 'oxidized_copper_trapdoor', 'trial_key', 'ominous_trial_key', 'vault', 'music_disc_creator', 'oak_button', 'stone_pressure_plate', 'detector_rail', 'heavy_weighted_pressure_plate', 'light_weighted_pressure_plate', 'trapped_chest', 'repeater', 'quartz', 'comparator', 'daylight_detector', 'observer', 'quartz_block', 'hopper', 'dropper', 'dispenser', 'target', 'crafter', 'crafting_table', 'piston', 'sticky_piston', 'piglin_head', 'minecart', 'furnace_minecart', 'hopper_minecart', 'tnt_minecart', 'powered_rail', 'activator_rail', 'rail', 'calibrated_sculk_sensor', 'sculk_vein', 'cyan_shulker_box', 'bookshelf', 'netherite_axe', 'dragon_breath', 'armadillo_spawn_egg', 'iron_boots', 'diamond_leggings', 'soul_soil', 'ice', 'anvil', 'damaged_anvil', 'black_stained_glass', 'red_terracotta', 'acacia_leaves', 'cyan_carpet', 'panda_spawn_egg', 'command_block_minecart', 'iron_horse_armor', 'golden_horse_armor', 'oak_boat', 'spruce_boat', 'dark_oak_boat', 'warped_fungus_on_a_stick', 'strider_spawn_egg', 'elytra', 'ender_chest', 'sunflower', 'crimson_stem', 'warped_fungus', 'crimson_roots', 'weeping_vines', 'twisting_vines', 'crimson_planks', 'warped_planks', 'golden_boots', 'warped_roots', 'basalt', 'crimson_fungus', 'hoglin_spawn_egg', 'golden_sword', 'piglin_spawn_egg', 'golden_axe', 'gilded_blackstone', 'gold_nugget', 'netherite_upgrade_smithing_template', 'music_disc_pigstep', 'acacia_boat', 'respawn_anchor', 'magma_cream', 'magma_cube_spawn_egg', 'ghast_spawn_egg', 'powder_snow_bucket', 'nether_gold_ore', 'magma_block', 'blackstone', 'soul_sand', 'soul_campfire', 'glowstone_dust', 'ancient_debris', 'netherite_scrap', 'netherite_ingot', 'netherite_pickaxe', 'netherite_boots', 'red_glazed_terracotta', 'netherite_hoe', 'lodestone', 'end_stone', 'white_bed', 'nether_bricks', 'wither_rose', 'beacon', 'blaze_spawn_egg', 'end_portal_frame', 'glistering_melon_slice', 'lingering_potion', 'glass_bottle', 'dragon_head', 'pearlescent_froglight', 'dragon_egg', 'end_crystal', 'end_stone_bricks', 'chorus_fruit', 'chorus_flower', 'purpur_pillar', 'popped_chorus_fruit', 'chorus_plant', 'crimson_nylium', 'purpur_block', 'shulker_box', 'purple_shulker_box', 'lime_shulker_box', 'shulker_spawn_egg', 'shulker_shell', 'light_blue_shulker_box', 'polished_andesite', 'heart_of_the_sea', 'conduit', 'leather_helmet', 'mossy_cobblestone_wall', 'poppy', 'allium', 'cherry_leaves', 'rose_bush', 'jungle_leaves', 'vine', 'ocelot_spawn_egg', 'scaffolding', 'light_blue_dye', 'brown_dye', 'polar_bear_spawn_egg', 'snow', 'tube_coral_fan', 'drowned_spawn_egg', 'spruce_chest_boat', 'dolphin_spawn_egg', 'brain_coral', 'fire_coral_fan', 'dead_brain_coral_block', 'chiseled_stone_bricks', 'spruce_fence', 'dark_oak_fence', 'wooden_sword', 'wooden_axe', 'wooden_shovel', 'wooden_hoe']
[2024-08-02 12:53:37,265]  __main__ | INFO | Adv_data: {}
[2024-08-02 12:53:37,286]  scoreboard | INFO | Current time: 18960, False
[2024-08-02 12:53:37,286]  tracker_utils | INFO | Sheets_manager or adv_data is None, skipping
[2024-08-02 12:53:37,287]  sheets | INFO | Batch update item progress: 34
[2024-08-02 12:53:37,596]  sheets | INFO | Batch update stat progress: 47
[2024-08-02 12:54:37,263]  __main__ | INFO | Checking Advancement file
[2024-08-02 12:54:37,264]  advs_monitor | INFO | ['cobblestone', 'wooden_pickaxe', 'chainmail_helmet', 'rooted_dirt', 'big_dripleaf', 'glow_berries', 'spore_blossom', 'moss_carpet', 'flowering_azalea', 'moss_block', 'black_concrete_powder', 'gravel', 'bat_spawn_egg', 'black_wool', 'structure_void', 'flint', 'flint_and_steel', 'stripped_spruce_log', 'mossy_cobblestone', 'oak_fence', 'gold_ore', 'cobweb', 'chest_minecart', 'glow_lichen', 'pointed_dripstone', 'dripstone_block', 'chainmail_boots', 'water_bucket', 'deepslate', 'bedrock', 'diorite', 'sculk', 'sculk_catalyst', 'sculk_shrieker', 'reinforced_deepslate', 'packed_ice', 'recovery_compass', 'music_disc_5', 'echo_shard', 'stone_pickaxe', 'stone_shovel', 'stick', 'stone', 'coal', 'coal_block', 'furnace', 'charcoal', 'smoker', 'copper_ingot', 'raw_copper', 'copper_block', 'lightning_rod', 'villager_spawn_egg', 'exposed_cut_copper', 'cut_copper', 'copper_grate', 'honeycomb', 'stone_axe', 'oxidized_copper', 'waxed_weathered_cut_copper_stairs', 'iron_ingot', 'iron_nugget', 'iron_pickaxe', 'iron_chestplate', 'iron_helmet', 'raw_iron', 'iron_block', 'gold_ingot', 'golden_chestplate', 'golden_leggings', 'raw_gold', 'gold_block', 'golden_pickaxe', 'golden_shovel', 'shears', 'chainmail_leggings', 'lapis_lazuli', 'lapis_block', 'redstone', 'compass', 'clock', 'redstone_block', 'amethyst_cluster', 'calcite', 'spyglass', 'tinted_glass', 'amethyst_block', 'diamond_ore', 'diamond_pickaxe', 'diamond_sword', 'diamond_shovel', 'diamond_chestplate', 'diamond_helmet', 'deepslate_diamond_ore', 'diamond', 'raw_gold_block', 'diamond_block', 'raw_copper_block', 'emerald_ore', 'deepslate_redstone_ore', 'lava_bucket', 'obsidian', 'enchanting_table', 'oak_planks', 'oak_door', 'oak_slab', 'spruce_stairs', 'smooth_stone_slab', 'stone_brick_stairs', 'red_bed', 'light_blue_bed', 'magenta_bed', 'phantom_spawn_egg', 'ladder', 'oak_trapdoor', 'iron_door', 'cobblestone_wall', 'sandstone_wall', 'chest', 'barrel', 'lectern', 'chiseled_bookshelf', 'oak_sign', 'oak_hanging_sign', 'yellow_dye', 'item_frame', 'painting', 'green_stained_glass_pane', 'cyan_banner', 'loom', 'magenta_banner', 'creeper_banner_pattern', 'torch', 'campfire', 'rabbit', 'ender_eye', 'jack_o_lantern', 'sea_pickle', 'candle', 'black_candle', 'cake', 'lantern', 'glowstone', 'shroomlight', 'soul_torch', 'verdant_froglight', 'redstone_lamp', 'copper_bulb', 'weathered_copper_bulb', 'sea_lantern', 'end_rod', 'soul_lantern', 'oak_log', 'oak_wood', 'stripped_oak_wood', 'oak_sapling', 'spruce_sapling', 'birch_sapling', 'jungle_sapling', 'bamboo', 'mangrove_propagule', 'acacia_sapling', 'dark_oak_sapling', 'cherry_sapling', 'acacia_log', 'stripped_jungle_log', 'birch_log', 'sand', 'dirt_path', 'podzol', 'grass_block', 'glass', 'glass_pane', 'magenta_stained_glass', 'light_blue_stained_glass_pane', 'mud', 'mud_bricks', 'light_blue_concrete_powder', 'light_blue_concrete', 'magenta_concrete', 'clay_ball', 'bricks', 'flower_pot', 'lily_of_the_valley', 'magenta_terracotta', 'magenta_glazed_terracotta', 'granite', 'polished_diorite', 'cracked_stone_bricks', 'iron_bars', 'chiseled_sandstone', 'smooth_red_sandstone_stairs', 'chiseled_tuff_bricks', 'deepslate_tiles', 'red_nether_bricks', 'chiseled_quartz_block', 'prismarine_bricks', 'chain', 'polished_blackstone_bricks', 'smooth_stone', 'blast_furnace', 'armor_stand', 'chainmail_chestplate', 'netherite_helmet', 'grindstone', 'stonecutter', 'smithing_table', 'cauldron', 'hay_block', 'apple', 'oak_leaves', 'short_grass', 'dead_bush', 'golden_apple', 'sweet_berries', 'spruce_leaves', 'red_mushroom', 'mushroom_stew', 'red_mushroom_block', 'suspicious_stew', 'slime_ball', 'sugar_cane', 'ink_sac', 'squid_spawn_egg', 'writable_book', 'written_book', 'kelp', 'dried_kelp_block', 'dried_kelp', 'green_dye', 'cactus', 'wheat_seeds', 'beetroot_soup', 'bread', 'redstone_torch', 'cocoa_beans', 'cookie', 'brown_concrete_powder', 'pumpkin', 'pumpkin_pie', 'snow_block', 'carved_pumpkin', 'melon_slice', 'melon', 'potato', 'poisonous_potato', 'golden_carrot', 'composter', 'bone_meal', 'beetroot_seeds', 'diamond_hoe', 'beef', 'carrot', 'porkchop', 'rabbit_stew', 'cooked_porkchop', 'carrot_on_a_stick', 'pig_spawn_egg', 'jungle_boat', 'cooked_rabbit', 'rabbit_foot', 'rabbit_spawn_egg', 'rabbit_hide', 'bowl', 'leather', 'cooked_beef', 'wheat', 'milk_bucket', 'cow_spawn_egg', 'mycelium', 'trident', 'mangrove_fence', 'leather_chestplate', 'leather_leggings', 'leather_boots', 'feather', 'cooked_chicken', 'egg', 'chicken_spawn_egg', 'parrot_spawn_egg', 'white_wool', 'cooked_mutton', 'sheep_spawn_egg', 'light_gray_wool', 'pink_dye', 'light_blue_wool', 'magenta_carpet', 'white_dye', 'goat_spawn_egg', 'birch_boat', 'dead_horn_coral_fan', 'goat_horn', 'sculk_sensor', 'gray_wool', 'white_banner', 'note_block', 'beehive', 'spawner', 'bee_nest', 'honeycomb_block', 'bee_spawn_egg', 'honey_bottle', 'honey_block', 'saddle', 'leather_horse_armor', 'diamond_horse_armor', 'bow', 'horse_spawn_egg', 'camel_spawn_egg', 'iron_sword', 'light_gray_carpet', 'llama_spawn_egg', 'purple_banner', 'potion', 'light_blue_carpet', 'lead', 'brown_carpet', 'bone', 'rotten_flesh', 'brush', 'spider_eye', 'wolf_armor', 'armadillo_scute', 'fox_spawn_egg', 'emerald', 'totem_of_undying', 'frogspawn', 'tadpole_bucket', 'fishing_rod', 'stone_sword', 'tropical_fish', 'glow_ink_sac', 'warped_sign', 'glow_item_frame', 'blue_ice', 'pufferfish_bucket', 'salmon_bucket', 'tropical_fish_bucket', 'axolotl_bucket', 'prismarine_shard', 'axolotl_spawn_egg', 'iron_axe', 'bucket', 'cooked_cod', 'cod', 'salmon', 'nautilus_shell', 'pufferfish', 'seagrass', 'turtle_egg', 'turtle_scute', 'turtle_helmet', 'turtle_spawn_egg', 'zombie_head', 'zombie_spawn_egg', 'player_head', 'shield', 'paper', 'lever', 'skeleton_spawn_egg', 'bone_block', 'snowball', 'tipped_arrow', 'skeleton_skull', 'string', 'spider_spawn_egg', 'fermented_spider_eye', 'gunpowder', 'creeper_spawn_egg', 'creeper_head', 'wither_skeleton_skull', 'ender_pearl', 'purple_dye', 'enderman_spawn_egg', 'arrow', 'red_sand', 'sugar', 'splash_potion', 'slime_block', 'slime_spawn_egg', 'phantom_membrane', 'crossbow', 'netherrack', 'cyan_stained_glass', 'netherite_chestplate', 'blaze_rod', 'stone_bricks', 'fletching_table', 'chicken', 'spectral_arrow', 'tripwire_hook', 'firework_rocket', 'firework_star', 'ghast_tear', 'diamond_axe', 'iron_shovel', 'netherite_sword', 'fire_charge', 'mace', 'tnt', 'blaze_powder', 'black_banner', 'nether_wart', 'map', 'name_tag', 'magenta_wool', 'vindicator_spawn_egg', 'jukebox', 'music_disc_cat', 'azure_bluet', 'music_disc_chirp', 'enchanted_golden_apple', 'crying_obsidian', 'structure_block', 'suspicious_sand', 'decorated_pot', 'prize_pottery_sherd', 'suspicious_gravel', 'sniffer_egg', 'pitcher_pod', 'torchflower_seeds', 'sniffer_spawn_egg', 'torchflower', 'white_glazed_terracotta', 'wayfinder_armor_trim_smithing_template', 'music_disc_relic', 'sentry_armor_trim_smithing_template', 'diamond_boots', 'eye_armor_trim_smithing_template', 'vex_armor_trim_smithing_template', 'silence_armor_trim_smithing_template', 'spire_armor_trim_smithing_template', 'dark_oak_planks', 'pillager_spawn_egg', 'bell', 'red_banner', 'ominous_bottle', 'emerald_block', 'allay_spawn_egg', 'amethyst_shard', 'blue_dye', 'cornflower', 'tube_coral_block', 'blue_carpet', 'large_fern', 'cat_spawn_egg', 'red_tulip', 'brewing_stand', 'jungle_log', 'lily_pad', 'nether_star', 'enchanted_book', 'experience_bottle', 'cartography_table', 'blue_banner', 'filled_map', 'prismarine', 'guardian_spawn_egg', 'prismarine_crystals', 'wet_sponge', 'sponge', 'dark_oak_door', 'chiseled_tuff', 'trial_spawner', 'breeze_rod', 'wind_charge', 'breeze_spawn_egg', 'oxidized_copper_trapdoor', 'trial_key', 'ominous_trial_key', 'vault', 'music_disc_creator', 'oak_button', 'stone_pressure_plate', 'detector_rail', 'heavy_weighted_pressure_plate', 'light_weighted_pressure_plate', 'trapped_chest', 'repeater', 'quartz', 'comparator', 'daylight_detector', 'observer', 'quartz_block', 'hopper', 'dropper', 'dispenser', 'target', 'crafter', 'crafting_table', 'piston', 'sticky_piston', 'piglin_head', 'minecart', 'furnace_minecart', 'hopper_minecart', 'tnt_minecart', 'powered_rail', 'activator_rail', 'rail', 'calibrated_sculk_sensor', 'sculk_vein', 'cyan_shulker_box', 'bookshelf', 'netherite_axe', 'dragon_breath', 'armadillo_spawn_egg', 'iron_boots', 'diamond_leggings', 'soul_soil', 'ice', 'anvil', 'damaged_anvil', 'black_stained_glass', 'red_terracotta', 'acacia_leaves', 'cyan_carpet', 'panda_spawn_egg', 'command_block_minecart', 'iron_horse_armor', 'golden_horse_armor', 'oak_boat', 'spruce_boat', 'dark_oak_boat', 'warped_fungus_on_a_stick', 'strider_spawn_egg', 'elytra', 'ender_chest', 'sunflower', 'crimson_stem', 'warped_fungus', 'crimson_roots', 'weeping_vines', 'twisting_vines', 'crimson_planks', 'warped_planks', 'golden_boots', 'warped_roots', 'basalt', 'crimson_fungus', 'hoglin_spawn_egg', 'golden_sword', 'piglin_spawn_egg', 'golden_axe', 'gilded_blackstone', 'gold_nugget', 'netherite_upgrade_smithing_template', 'music_disc_pigstep', 'acacia_boat', 'respawn_anchor', 'magma_cream', 'magma_cube_spawn_egg', 'ghast_spawn_egg', 'powder_snow_bucket', 'nether_gold_ore', 'magma_block', 'blackstone', 'soul_sand', 'soul_campfire', 'glowstone_dust', 'ancient_debris', 'netherite_scrap', 'netherite_ingot', 'netherite_pickaxe', 'netherite_boots', 'red_glazed_terracotta', 'netherite_hoe', 'lodestone', 'end_stone', 'white_bed', 'nether_bricks', 'wither_rose', 'beacon', 'blaze_spawn_egg', 'end_portal_frame', 'glistering_melon_slice', 'lingering_potion', 'glass_bottle', 'dragon_head', 'pearlescent_froglight', 'dragon_egg', 'end_crystal', 'end_stone_bricks', 'chorus_fruit', 'chorus_flower', 'purpur_pillar', 'popped_chorus_fruit', 'chorus_plant', 'crimson_nylium', 'purpur_block', 'shulker_box', 'purple_shulker_box', 'lime_shulker_box', 'shulker_spawn_egg', 'shulker_shell', 'light_blue_shulker_box', 'polished_andesite', 'heart_of_the_sea', 'conduit', 'leather_helmet', 'mossy_cobblestone_wall', 'poppy', 'allium', 'cherry_leaves', 'rose_bush', 'jungle_leaves', 'vine', 'ocelot_spawn_egg', 'scaffolding', 'light_blue_dye', 'brown_dye', 'polar_bear_spawn_egg', 'snow', 'tube_coral_fan', 'drowned_spawn_egg', 'spruce_chest_boat', 'dolphin_spawn_egg', 'brain_coral', 'fire_coral_fan', 'dead_brain_coral_block', 'chiseled_stone_bricks', 'spruce_fence', 'dark_oak_fence', 'wooden_sword', 'wooden_axe', 'wooden_shovel', 'wooden_hoe']
[2024-08-02 12:54:37,265]  __main__ | INFO | Adv_data: {}
[2024-08-02 12:54:37,282]  scoreboard | INFO | Current time: 18960, True
